FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,PURCHASE_PRODUCTS,Prodotti acquistati,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2020-09,100.2,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2020-10,100.5,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2020-11,100.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2020-12,100.7,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2021-01,100.7,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2021-02,100.8,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2021-03,100.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2021-04,101,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2021-05,101.1,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2021-06,101.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2021-07,101.5,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2021-08,101.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2021-09,101.7,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2021-10,101.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2021-11,102.2,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2021-12,102.2,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2022-01,102.8,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2022-02,103.4,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2022-03,104,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2022-04,104.5,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2022-05,104.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2022-06,105.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2022-07,105.8,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2022-08,105.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2022-09,106.7,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2022-10,107.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2022-11,107.8,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2022-12,108,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2023-01,108.5,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2023-02,109.1,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2023-03,109.7,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2023-04,110,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2023-05,110.5,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2023-06,110.5,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2023-07,111,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2023-08,111.1,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2023-09,111.5,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2023-10,111.8,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2023-11,112.1,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2023-12,112.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2024-01,112.7,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2024-02,113.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2024-03,113.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2024-04,113.8,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2024-05,114,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2024-06,114.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2024-07,114.4,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2024-08,114.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2024-09,114.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2024-10,115.2,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2024-11,115.4,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2024-12,115.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2025-01,115.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2025-02,115.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFMAT,Manutenzione e rip. macchine,2025-03,115.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2020-01,99.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2020-02,99.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2020-03,99.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2020-04,99.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2020-05,99.7,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2020-06,99.8,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2020-07,99.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2020-08,99.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2020-09,99.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2020-10,100.7,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2020-11,100.7,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2020-12,100.8,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2021-01,100.8,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2021-02,100.8,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2021-03,100.8,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2021-04,100.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2021-05,101,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2021-06,101.2,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2021-07,101.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2021-08,101.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2021-09,101.4,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2021-10,101.5,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2021-11,101.7,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2021-12,101.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2022-01,103,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2022-02,102.1,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2022-03,102.4,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2022-04,103.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2022-05,104.1,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2022-06,104.4,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2022-07,104.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2022-08,104.7,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2022-09,105,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2022-10,105.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2022-11,105.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2022-12,105.7,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2023-01,106.1,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2023-02,106.4,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2023-03,106.5,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2023-04,106.7,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2023-05,107,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2023-06,107.1,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2023-07,107.2,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2023-08,108.1,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2023-09,108.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2023-10,108.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2023-11,109,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2023-12,109.1,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2024-01,109.2,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2024-02,109.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2024-03,109.5,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2024-04,109.8,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2024-05,110,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2024-06,110.1,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2024-07,110.2,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2024-08,110.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2024-09,110.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2024-10,110.5,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2024-11,110.5,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2024-12,110.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2025-01,110.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2025-02,110.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,MAINTOFBUILD,Manutenzione e rip. fabbricati rurali,2025-03,110.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2020-01,98.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2020-02,98.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2020-03,99.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2020-04,99.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2020-05,99.4,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2020-06,99.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2020-07,100.1,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2020-08,100.5,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2020-09,100.6,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2020-10,101,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2020-11,101,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2020-12,100.9,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2021-01,101.4,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2021-02,101.8,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2021-03,101.7,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2021-04,102.1,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2021-05,102.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2021-06,102.4,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2021-07,103,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2021-08,103.1,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2021-09,103.7,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2021-10,104.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2021-11,104.4,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2021-12,104.5,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2022-01,108.1,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2022-02,108.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2022-03,108.3,,
M,Mensile,IT,Italia,75,Indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2020=100) - dati mensili,OTHERDSAN,Altri servizi - spese generali,2022-04,109.2,,
