txtTitolo,SottoTitolo2
Indice dei prezzi all’origine - sintesi dell’andamento mensile 2024,Base dell’Indice 2010=100

Macro_Categoria,Mese,PrezzoMedioPerUdM18,Categoria,PrezzoMedioPerUdM19,Gruppo,PrezzoMedioPerUdM20,Prodotto,PrezzoMedioPerUdM21,Varieta,PrezzoMedioPerUdM22,PrezzoMedioPerUdM23
Coltivazioni,mar,"178,44",Vini,"178,15",Vini Doc-Docg,"168,90",Vini Doc-Docg Bianchi,"155,13",Soave,"126,98","162,03"
Coltivazioni,apr,"178,95",Vini,"178,56",Vini Doc-Docg,"168,93",Vini Doc-Docg Bianchi,"155,27",Soave,"126,98","161,64"
Coltivazioni,mag,"180,50",Vini,"177,81",Vini Doc-Docg,"167,68",Vini Doc-Docg Bianchi,"153,88",Soave,"126,98","161,45"
Coltivazioni,giu,"170,84",Vini,"176,36",Vini Doc-Docg,"167,00",Vini Doc-Docg Bianchi,"152,56",Soave,"126,98","157,67"
Coltivazioni,lug,"178,53",Vini,"175,16",Vini Doc-Docg,"165,77",Vini Doc-Docg Bianchi,"152,21",Soave,"126,98","163,05"
Coltivazioni,ago,"185,37",Vini,"170,25",Vini Doc-Docg,"164,34",Vini Doc-Docg Bianchi,"151,58",Soave,"126,98","168,13"
Coltivazioni,set,"208,60",Vini,"169,36",Vini Doc-Docg,"163,71",Vini Doc-Docg Bianchi,"152,39",Soave,"126,98","179,66"
Coltivazioni,ott,"212,60",Vini,"170,34",Vini Doc-Docg,"164,85",Vini Doc-Docg Bianchi,"155,49",Soave,"142,86","184,97"
Coltivazioni,nov,"195,38",Vini,"172,25",Vini Doc-Docg,"165,03",Vini Doc-Docg Bianchi,"156,55",Soave,"142,86","178,32"
Coltivazioni,dic,"193,33",Vini,"172,82",Vini Doc-Docg,"165,10",Vini Doc-Docg Bianchi,"156,68",Soave,"142,86","177,47"
Coltivazioni,gen,"205,61",Vini,"171,55",Vini Doc-Docg,"167,24",Vini Doc-Docg Bianchi,"154,46",Soave Classico,"137,55","175,86"
Coltivazioni,feb,"194,26",Vini,"175,10",Vini Doc-Docg,"168,66",Vini Doc-Docg Bianchi,"154,76",Soave Classico,"137,55","168,85"
Coltivazioni,mar,"178,44",Vini,"178,15",Vini Doc-Docg,"168,90",Vini Doc-Docg Bianchi,"155,13",Soave Classico,"137,55","162,03"
Coltivazioni,apr,"178,95",Vini,"178,56",Vini Doc-Docg,"168,93",Vini Doc-Docg Bianchi,"155,27",Soave Classico,"137,55","161,64"
Coltivazioni,mag,"180,50",Vini,"177,81",Vini Doc-Docg,"167,68",Vini Doc-Docg Bianchi,"153,88",Soave Classico,"137,55","161,45"
Coltivazioni,giu,"170,84",Vini,"176,36",Vini Doc-Docg,"167,00",Vini Doc-Docg Bianchi,"152,56",Soave Classico,"137,55","157,67"
Coltivazioni,lug,"178,53",Vini,"175,16",Vini Doc-Docg,"165,77",Vini Doc-Docg Bianchi,"152,21",Soave Classico,"137,55","163,05"
Coltivazioni,ago,"185,37",Vini,"170,25",Vini Doc-Docg,"164,34",Vini Doc-Docg Bianchi,"151,58",Soave Classico,"137,55","168,13"
Coltivazioni,set,"208,60",Vini,"169,36",Vini Doc-Docg,"163,71",Vini Doc-Docg Bianchi,"152,39",Soave Classico,"137,55","179,66"
Coltivazioni,ott,"212,60",Vini,"170,34",Vini Doc-Docg,"164,85",Vini Doc-Docg Bianchi,"155,49",Soave Classico,"137,55","184,97"
Coltivazioni,nov,"195,38",Vini,"172,25",Vini Doc-Docg,"165,03",Vini Doc-Docg Bianchi,"156,55",Soave Classico,"150,05","178,32"
Coltivazioni,dic,"193,33",Vini,"172,82",Vini Doc-Docg,"165,10",Vini Doc-Docg Bianchi,"156,68",Soave Classico,"150,05","177,47"
Coltivazioni,gen,"205,61",Vini,"171,55",Vini Doc-Docg,"167,24",Vini Doc-Docg Bianchi,"154,46",Trebbiano D'abruzzo,"169,50","175,86"
Coltivazioni,feb,"194,26",Vini,"175,10",Vini Doc-Docg,"168,66",Vini Doc-Docg Bianchi,"154,76",Trebbiano D'abruzzo,"169,50","168,85"
Coltivazioni,mar,"178,44",Vini,"178,15",Vini Doc-Docg,"168,90",Vini Doc-Docg Bianchi,"155,13",Trebbiano D'abruzzo,"169,50","162,03"
Coltivazioni,apr,"178,95",Vini,"178,56",Vini Doc-Docg,"168,93",Vini Doc-Docg Bianchi,"155,27",Trebbiano D'abruzzo,"169,50","161,64"
Coltivazioni,mag,"180,50",Vini,"177,81",Vini Doc-Docg,"167,68",Vini Doc-Docg Bianchi,"153,88",Trebbiano D'abruzzo,"169,50","161,45"
Coltivazioni,giu,"170,84",Vini,"176,36",Vini Doc-Docg,"167,00",Vini Doc-Docg Bianchi,"152,56",Trebbiano D'abruzzo,"169,50","157,67"
Coltivazioni,lug,"178,53",Vini,"175,16",Vini Doc-Docg,"165,77",Vini Doc-Docg Bianchi,"152,21",Trebbiano D'abruzzo,"169,50","163,05"
Coltivazioni,ago,"185,37",Vini,"170,25",Vini Doc-Docg,"164,34",Vini Doc-Docg Bianchi,"151,58",Trebbiano D'abruzzo,"169,50","168,13"
Coltivazioni,set,"208,60",Vini,"169,36",Vini Doc-Docg,"163,71",Vini Doc-Docg Bianchi,"152,39",Trebbiano D'abruzzo,"169,50","179,66"
Coltivazioni,ott,"212,60",Vini,"170,34",Vini Doc-Docg,"164,85",Vini Doc-Docg Bianchi,"155,49",Trebbiano D'abruzzo,"217,92","184,97"
Coltivazioni,nov,"195,38",Vini,"172,25",Vini Doc-Docg,"165,03",Vini Doc-Docg Bianchi,"156,55",Trebbiano D'abruzzo,"217,92","178,32"
Coltivazioni,dic,"193,33",Vini,"172,82",Vini Doc-Docg,"165,10",Vini Doc-Docg Bianchi,"156,68",Trebbiano D'abruzzo,"217,92","177,47"
Coltivazioni,gen,"205,61",Vini,"171,55",Vini Doc-Docg,"167,24",Vini Doc-Docg Bianchi,"154,46",Trentino Chardonnay,"176,15","175,86"
Coltivazioni,feb,"194,26",Vini,"175,10",Vini Doc-Docg,"168,66",Vini Doc-Docg Bianchi,"154,76",Trentino Chardonnay,"176,15","168,85"
Coltivazioni,mar,"178,44",Vini,"178,15",Vini Doc-Docg,"168,90",Vini Doc-Docg Bianchi,"155,13",Trentino Chardonnay,"176,15","162,03"
Coltivazioni,apr,"178,95",Vini,"178,56",Vini Doc-Docg,"168,93",Vini Doc-Docg Bianchi,"155,27",Trentino Chardonnay,"176,15","161,64"
Coltivazioni,mag,"180,50",Vini,"177,81",Vini Doc-Docg,"167,68",Vini Doc-Docg Bianchi,"153,88",Trentino Chardonnay,"176,15","161,45"
Coltivazioni,giu,"170,84",Vini,"176,36",Vini Doc-Docg,"167,00",Vini Doc-Docg Bianchi,"152,56",Trentino Chardonnay,"176,15","157,67"
Coltivazioni,lug,"178,53",Vini,"175,16",Vini Doc-Docg,"165,77",Vini Doc-Docg Bianchi,"152,21",Trentino Chardonnay,"176,15","163,05"
Coltivazioni,ago,"185,37",Vini,"170,25",Vini Doc-Docg,"164,34",Vini Doc-Docg Bianchi,"151,58",Trentino Chardonnay,"176,15","168,13"
Coltivazioni,set,"208,60",Vini,"169,36",Vini Doc-Docg,"163,71",Vini Doc-Docg Bianchi,"152,39",Trentino Chardonnay,"176,15","179,66"
Coltivazioni,ott,"212,60",Vini,"170,34",Vini Doc-Docg,"164,85",Vini Doc-Docg Bianchi,"155,49",Trentino Chardonnay,"193,76","184,97"
Coltivazioni,nov,"195,38",Vini,"172,25",Vini Doc-Docg,"165,03",Vini Doc-Docg Bianchi,"156,55",Trentino Chardonnay,"193,76","178,32"
Coltivazioni,dic,"193,33",Vini,"172,82",Vini Doc-Docg,"165,10",Vini Doc-Docg Bianchi,"156,68",Trentino Chardonnay,"193,76","177,47"
Coltivazioni,gen,"205,61",Vini,"171,55",Vini Doc-Docg,"167,24",Vini Doc-Docg Bianchi,"154,46",Trentino Muller Thurgau,"133,33","175,86"
Coltivazioni,feb,"194,26",Vini,"175,10",Vini Doc-Docg,"168,66",Vini Doc-Docg Bianchi,"154,76",Trentino Muller Thurgau,"133,33","168,85"
Coltivazioni,mar,"178,44",Vini,"178,15",Vini Doc-Docg,"168,90",Vini Doc-Docg Bianchi,"155,13",Trentino Muller Thurgau,"133,33","162,03"
Coltivazioni,apr,"178,95",Vini,"178,56",Vini Doc-Docg,"168,93",Vini Doc-Docg Bianchi,"155,27",Trentino Muller Thurgau,"133,33","161,64"
Coltivazioni,mag,"180,50",Vini,"177,81",Vini Doc-Docg,"167,68",Vini Doc-Docg Bianchi,"153,88",Trentino Muller Thurgau,"133,33","161,45"
Coltivazioni,giu,"170,84",Vini,"176,36",Vini Doc-Docg,"167,00",Vini Doc-Docg Bianchi,"152,56",Trentino Muller Thurgau,"133,33","157,67"
Coltivazioni,lug,"178,53",Vini,"175,16",Vini Doc-Docg,"165,77",Vini Doc-Docg Bianchi,"152,21",Trentino Muller Thurgau,"133,33","163,05"
Coltivazioni,ago,"185,37",Vini,"170,25",Vini Doc-Docg,"164,34",Vini Doc-Docg Bianchi,"151,58",Trentino Muller Thurgau,"133,33","168,13"
Coltivazioni,set,"208,60",Vini,"169,36",Vini Doc-Docg,"163,71",Vini Doc-Docg Bianchi,"152,39",Trentino Muller Thurgau,"133,33","179,66"
Coltivazioni,ott,"212,60",Vini,"170,34",Vini Doc-Docg,"164,85",Vini Doc-Docg Bianchi,"155,49",Trentino Muller Thurgau,"137,50","184,97"
Coltivazioni,nov,"195,38",Vini,"172,25",Vini Doc-Docg,"165,03",Vini Doc-Docg Bianchi,"156,55",Trentino Muller Thurgau,"137,50","178,32"
Coltivazioni,dic,"193,33",Vini,"172,82",Vini Doc-Docg,"165,10",Vini Doc-Docg Bianchi,"156,68",Trentino Muller Thurgau,"137,50","177,47"
Coltivazioni,gen,"205,61",Vini,"171,55",Vini Doc-Docg,"167,24",Vini Doc-Docg Bianchi,"154,46",Trentino Pinot Bianco,"184,95","175,86"
Coltivazioni,feb,"194,26",Vini,"175,10",Vini Doc-Docg,"168,66",Vini Doc-Docg Bianchi,"154,76",Trentino Pinot Bianco,"184,95","168,85"
Coltivazioni,mar,"178,44",Vini,"178,15",Vini Doc-Docg,"168,90",Vini Doc-Docg Bianchi,"155,13",Trentino Pinot Bianco,"184,95","162,03"
Coltivazioni,apr,"178,95",Vini,"178,56",Vini Doc-Docg,"168,93",Vini Doc-Docg Bianchi,"155,27",Trentino Pinot Bianco,"184,95","161,64"
Coltivazioni,mag,"180,50",Vini,"177,81",Vini Doc-Docg,"167,68",Vini Doc-Docg Bianchi,"153,88",Trentino Pinot Bianco,"184,95","161,45"
Coltivazioni,giu,"170,84",Vini,"176,36",Vini Doc-Docg,"167,00",Vini Doc-Docg Bianchi,"152,56",Trentino Pinot Bianco,"184,95","157,67"
Coltivazioni,lug,"178,53",Vini,"175,16",Vini Doc-Docg,"165,77",Vini Doc-Docg Bianchi,"152,21",Trentino Pinot Bianco,"184,95","163,05"
Coltivazioni,ago,"185,37",Vini,"170,25",Vini Doc-Docg,"164,34",Vini Doc-Docg Bianchi,"151,58",Trentino Pinot Bianco,"184,95","168,13"
Coltivazioni,set,"208,60",Vini,"169,36",Vini Doc-Docg,"163,71",Vini Doc-Docg Bianchi,"152,39",Trentino Pinot Bianco,"184,95","179,66"
Coltivazioni,ott,"212,60",Vini,"170,34",Vini Doc-Docg,"164,85",Vini Doc-Docg Bianchi,"155,49",Trentino Pinot Bianco,"202,57","184,97"
Coltivazioni,nov,"195,38",Vini,"172,25",Vini Doc-Docg,"165,03",Vini Doc-Docg Bianchi,"156,55",Trentino Pinot Bianco,"202,57","178,32"
Coltivazioni,dic,"193,33",Vini,"172,82",Vini Doc-Docg,"165,10",Vini Doc-Docg Bianchi,"156,68",Trentino Pinot Bianco,"202,57","177,47"
Coltivazioni,gen,"205,61",Vini,"171,55",Vini Doc-Docg,"167,24",Vini Doc-Docg Bianchi,"154,46",Trentino Pinot Grigio,"129,64","175,86"
Coltivazioni,feb,"194,26",Vini,"175,10",Vini Doc-Docg,"168,66",Vini Doc-Docg Bianchi,"154,76",Trentino Pinot Grigio,"129,64","168,85"
Coltivazioni,mar,"178,44",Vini,"178,15",Vini Doc-Docg,"168,90",Vini Doc-Docg Bianchi,"155,13",Trentino Pinot Grigio,"129,64","162,03"
Coltivazioni,apr,"178,95",Vini,"178,56",Vini Doc-Docg,"168,93",Vini Doc-Docg Bianchi,"155,27",Trentino Pinot Grigio,"129,64","161,64"
Coltivazioni,mag,"180,50",Vini,"177,81",Vini Doc-Docg,"167,68",Vini Doc-Docg Bianchi,"153,88",Trentino Pinot Grigio,"129,64","161,45"
Coltivazioni,giu,"170,84",Vini,"176,36",Vini Doc-Docg,"167,00",Vini Doc-Docg Bianchi,"152,56",Trentino Pinot Grigio,"129,64","157,67"
Coltivazioni,lug,"178,53",Vini,"175,16",Vini Doc-Docg,"165,77",Vini Doc-Docg Bianchi,"152,21",Trentino Pinot Grigio,"129,64","163,05"
Coltivazioni,ago,"185,37",Vini,"170,25",Vini Doc-Docg,"164,34",Vini Doc-Docg Bianchi,"151,58",Trentino Pinot Grigio,"129,64","168,13"
Coltivazioni,set,"208,60",Vini,"169,36",Vini Doc-Docg,"163,71",Vini Doc-Docg Bianchi,"152,39",Trentino Pinot Grigio,"129,64","179,66"
Coltivazioni,ott,"212,60",Vini,"170,34",Vini Doc-Docg,"164,85",Vini Doc-Docg Bianchi,"155,49",Trentino Pinot Grigio,"139,13","184,97"
Coltivazioni,nov,"195,38",Vini,"172,25",Vini Doc-Docg,"165,03",Vini Doc-Docg Bianchi,"156,55",Trentino Pinot Grigio,"139,13","178,32"
Coltivazioni,dic,"193,33",Vini,"172,82",Vini Doc-Docg,"165,10",Vini Doc-Docg Bianchi,"156,68",Trentino Pinot Grigio,"139,13","177,47"
Coltivazioni,gen,"205,61",Vini,"171,55",Vini Doc-Docg,"167,24",Vini Doc-Docg Bianchi,"154,46",Trento,"167,09","175,86"
Coltivazioni,feb,"194,26",Vini,"175,10",Vini Doc-Docg,"168,66",Vini Doc-Docg Bianchi,"154,76",Trento,"167,09","168,85"
Coltivazioni,mar,"178,44",Vini,"178,15",Vini Doc-Docg,"168,90",Vini Doc-Docg Bianchi,"155,13",Trento,"167,09","162,03"
Coltivazioni,apr,"178,95",Vini,"178,56",Vini Doc-Docg,"168,93",Vini Doc-Docg Bianchi,"155,27",Trento,"167,09","161,64"
Coltivazioni,mag,"180,50",Vini,"177,81",Vini Doc-Docg,"167,68",Vini Doc-Docg Bianchi,"153,88",Trento,"167,09","161,45"
Coltivazioni,giu,"170,84",Vini,"176,36",Vini Doc-Docg,"167,00",Vini Doc-Docg Bianchi,"152,56",Trento,"167,09","157,67"
Coltivazioni,lug,"178,53",Vini,"175,16",Vini Doc-Docg,"165,77",Vini Doc-Docg Bianchi,"152,21",Trento,"167,09","163,05"
Coltivazioni,ago,"185,37",Vini,"170,25",Vini Doc-Docg,"164,34",Vini Doc-Docg Bianchi,"151,58",Trento,"167,09","168,13"
Coltivazioni,set,"208,60",Vini,"169,36",Vini Doc-Docg,"163,71",Vini Doc-Docg Bianchi,"152,39",Trento,"167,09","179,66"
Coltivazioni,ott,"212,60",Vini,"170,34",Vini Doc-Docg,"164,85",Vini Doc-Docg Bianchi,"155,49",Trento,"179,24","184,97"
Coltivazioni,nov,"195,38",Vini,"172,25",Vini Doc-Docg,"165,03",Vini Doc-Docg Bianchi,"156,55",Trento,"179,24","178,32"
Coltivazioni,dic,"193,33",Vini,"172,82",Vini Doc-Docg,"165,10",Vini Doc-Docg Bianchi,"156,68",Trento,"179,24","177,47"
Coltivazioni,gen,"205,61",Vini,"171,55",Vini Doc-Docg,"167,24",Vini Doc-Docg Bianchi,"154,46",Trento Pinot Nero (Bs),"209,62","175,86"
Coltivazioni,feb,"194,26",Vini,"175,10",Vini Doc-Docg,"168,66",Vini Doc-Docg Bianchi,"154,76",Trento Pinot Nero (Bs),"209,62","168,85"
Coltivazioni,mar,"178,44",Vini,"178,15",Vini Doc-Docg,"168,90",Vini Doc-Docg Bianchi,"155,13",Trento Pinot Nero (Bs),"209,62","162,03"
Coltivazioni,apr,"178,95",Vini,"178,56",Vini Doc-Docg,"168,93",Vini Doc-Docg Bianchi,"155,27",Trento Pinot Nero (Bs),"209,62","161,64"
Coltivazioni,mag,"180,50",Vini,"177,81",Vini Doc-Docg,"167,68",Vini Doc-Docg Bianchi,"153,88",Trento Pinot Nero (Bs),"209,62","161,45"
Coltivazioni,giu,"170,84",Vini,"176,36",Vini Doc-Docg,"167,00",Vini Doc-Docg Bianchi,"152,56",Trento Pinot Nero (Bs),"209,62","157,67"
Coltivazioni,lug,"178,53",Vini,"175,16",Vini Doc-Docg,"165,77",Vini Doc-Docg Bianchi,"152,21",Trento Pinot Nero (Bs),"209,62","163,05"
Coltivazioni,ago,"185,37",Vini,"170,25",Vini Doc-Docg,"164,34",Vini Doc-Docg Bianchi,"151,58",Trento Pinot Nero (Bs),"209,62","168,13"
Coltivazioni,set,"208,60",Vini,"169,36",Vini Doc-Docg,"163,71",Vini Doc-Docg Bianchi,"152,39",Trento Pinot Nero (Bs),"209,62","179,66"
Coltivazioni,ott,"212,60",Vini,"170,34",Vini Doc-Docg,"164,85",Vini Doc-Docg Bianchi,"155,49",Trento Pinot Nero (Bs),"221,77","184,97"
Coltivazioni,nov,"195,38",Vini,"172,25",Vini Doc-Docg,"165,03",Vini Doc-Docg Bianchi,"156,55",Trento Pinot Nero (Bs),"221,77","178,32"
Coltivazioni,dic,"193,33",Vini,"172,82",Vini Doc-Docg,"165,10",Vini Doc-Docg Bianchi,"156,68",Trento Pinot Nero (Bs),"221,77","177,47"
Coltivazioni,gen,"205,61",Vini,"171,55",Vini Doc-Docg,"167,24",Vini Doc-Docg Bianchi,"154,46",Valdadige Pinot Grigio,"162,50","175,86"
Coltivazioni,feb,"194,26",Vini,"175,10",Vini Doc-Docg,"168,66",Vini Doc-Docg Bianchi,"154,76",Valdadige Pinot Grigio,"162,50","168,85"
Coltivazioni,mar,"178,44",Vini,"178,15",Vini Doc-Docg,"168,90",Vini Doc-Docg Bianchi,"155,13",Valdadige Pinot Grigio,"162,50","162,03"
Coltivazioni,apr,"178,95",Vini,"178,56",Vini Doc-Docg,"168,93",Vini Doc-Docg Bianchi,"155,27",Valdadige Pinot Grigio,"162,50","161,64"
Coltivazioni,mag,"180,50",Vini,"177,81",Vini Doc-Docg,"167,68",Vini Doc-Docg Bianchi,"153,88",Valdadige Pinot Grigio,"162,50","161,45"
Coltivazioni,giu,"170,84",Vini,"176,36",Vini Doc-Docg,"167,00",Vini Doc-Docg Bianchi,"152,56",Valdadige Pinot Grigio,"162,50","157,67"
Coltivazioni,lug,"178,53",Vini,"175,16",Vini Doc-Docg,"165,77",Vini Doc-Docg Bianchi,"152,21",Valdadige Pinot Grigio,"162,50","163,05"
Coltivazioni,ago,"185,37",Vini,"170,25",Vini Doc-Docg,"164,34",Vini Doc-Docg Bianchi,"151,58",Valdadige Pinot Grigio,"162,50","168,13"
Coltivazioni,set,"208,60",Vini,"169,36",Vini Doc-Docg,"163,71",Vini Doc-Docg Bianchi,"152,39",Valdadige Pinot Grigio,"162,50","179,66"
Coltivazioni,ott,"212,60",Vini,"170,34",Vini Doc-Docg,"164,85",Vini Doc-Docg Bianchi,"155,49",Valdadige Pinot Grigio,"162,50","184,97"
Coltivazioni,nov,"195,38",Vini,"172,25",Vini Doc-Docg,"165,03",Vini Doc-Docg Bianchi,"156,55",Valdadige Pinot Grigio,"162,50","178,32"
Coltivazioni,dic,"193,33",Vini,"172,82",Vini Doc-Docg,"165,10",Vini Doc-Docg Bianchi,"156,68",Valdadige Pinot Grigio,"162,50","177,47"
Coltivazioni,gen,"205,61",Vini,"171,55",Vini Doc-Docg,"167,24",Vini Doc-Docg Bianchi,"154,46",Velletri,"190,36","175,86"
Coltivazioni,feb,"194,26",Vini,"175,10",Vini Doc-Docg,"168,66",Vini Doc-Docg Bianchi,"154,76",Velletri,"190,36","168,85"
Coltivazioni,mar,"178,44",Vini,"178,15",Vini Doc-Docg,"168,90",Vini Doc-Docg Bianchi,"155,13",Velletri,"190,36","162,03"
Coltivazioni,apr,"178,95",Vini,"178,56",Vini Doc-Docg,"168,93",Vini Doc-Docg Bianchi,"155,27",Velletri,"190,36","161,64"
Coltivazioni,mag,"180,50",Vini,"177,81",Vini Doc-Docg,"167,68",Vini Doc-Docg Bianchi,"153,88",Velletri,"190,36","161,45"
Coltivazioni,giu,"170,84",Vini,"176,36",Vini Doc-Docg,"167,00",Vini Doc-Docg Bianchi,"152,56",Velletri,"190,36","157,67"
Coltivazioni,lug,"178,53",Vini,"175,16",Vini Doc-Docg,"165,77",Vini Doc-Docg Bianchi,"152,21",Velletri,"190,36","163,05"
Coltivazioni,ago,"185,37",Vini,"170,25",Vini Doc-Docg,"164,34",Vini Doc-Docg Bianchi,"151,58",Velletri,"190,36","168,13"
Coltivazioni,set,"208,60",Vini,"169,36",Vini Doc-Docg,"163,71",Vini Doc-Docg Bianchi,"152,39",Velletri,"190,36","179,66"
Coltivazioni,ott,"212,60",Vini,"170,34",Vini Doc-Docg,"164,85",Vini Doc-Docg Bianchi,"155,49",Velletri,"190,36","184,97"
Coltivazioni,nov,"195,38",Vini,"172,25",Vini Doc-Docg,"165,03",Vini Doc-Docg Bianchi,"156,55",Velletri,"190,36","178,32"
Coltivazioni,dic,"193,33",Vini,"172,82",Vini Doc-Docg,"165,10",Vini Doc-Docg Bianchi,"156,68",Velletri,"190,36","177,47"
Coltivazioni,gen,"205,61",Vini,"171,55",Vini Doc-Docg,"167,24",Vini Doc-Docg Bianchi,"154,46",Verdicchio Dei Castelli Di Jesi,"181,48","175,86"
Coltivazioni,feb,"194,26",Vini,"175,10",Vini Doc-Docg,"168,66",Vini Doc-Docg Bianchi,"154,76",Verdicchio Dei Castelli Di Jesi,"183,70","168,85"
Coltivazioni,mar,"178,44",Vini,"178,15",Vini Doc-Docg,"168,90",Vini Doc-Docg Bianchi,"155,13",Verdicchio Dei Castelli Di Jesi,"183,70","162,03"
Coltivazioni,apr,"178,95",Vini,"178,56",Vini Doc-Docg,"168,93",Vini Doc-Docg Bianchi,"155,27",Verdicchio Dei Castelli Di Jesi,"183,70","161,64"
Coltivazioni,mag,"180,50",Vini,"177,81",Vini Doc-Docg,"167,68",Vini Doc-Docg Bianchi,"153,88",Verdicchio Dei Castelli Di Jesi,"183,70","161,45"
Coltivazioni,giu,"170,84",Vini,"176,36",Vini Doc-Docg,"167,00",Vini Doc-Docg Bianchi,"152,56",Verdicchio Dei Castelli Di Jesi,"183,70","157,67"
Coltivazioni,lug,"178,53",Vini,"175,16",Vini Doc-Docg,"165,77",Vini Doc-Docg Bianchi,"152,21",Verdicchio Dei Castelli Di Jesi,"183,70","163,05"
Coltivazioni,ago,"185,37",Vini,"170,25",Vini Doc-Docg,"164,34",Vini Doc-Docg Bianchi,"151,58",Verdicchio Dei Castelli Di Jesi,"183,70","168,13"
Coltivazioni,set,"208,60",Vini,"169,36",Vini Doc-Docg,"163,71",Vini Doc-Docg Bianchi,"152,39",Verdicchio Dei Castelli Di Jesi,"183,70","179,66"
Coltivazioni,ott,"212,60",Vini,"170,34",Vini Doc-Docg,"164,85",Vini Doc-Docg Bianchi,"155,49",Verdicchio Dei Castelli Di Jesi,"177,78","184,97"
Coltivazioni,nov,"195,38",Vini,"172,25",Vini Doc-Docg,"165,03",Vini Doc-Docg Bianchi,"156,55",Verdicchio Dei Castelli Di Jesi,"177,78","178,32"
Coltivazioni,dic,"193,33",Vini,"172,82",Vini Doc-Docg,"165,10",Vini Doc-Docg Bianchi,"156,68",Verdicchio Dei Castelli Di Jesi,"177,78","177,47"
Coltivazioni,gen,"205,61",Vini,"171,55",Vini Doc-Docg,"167,24",Vini Doc-Docg Bianchi,"154,46",Verdicchio Dei Castelli Di Jesi Classico,"228,00","175,86"
Coltivazioni,feb,"194,26",Vini,"175,10",Vini Doc-Docg,"168,66",Vini Doc-Docg Bianchi,"154,76",Verdicchio Dei Castelli Di Jesi Classico,"236,00","168,85"
Coltivazioni,mar,"178,44",Vini,"178,15",Vini Doc-Docg,"168,90",Vini Doc-Docg Bianchi,"155,13",Verdicchio Dei Castelli Di Jesi Classico,"236,00","162,03"
Coltivazioni,apr,"178,95",Vini,"178,56",Vini Doc-Docg,"168,93",Vini Doc-Docg Bianchi,"155,27",Verdicchio Dei Castelli Di Jesi Classico,"236,00","161,64"
Coltivazioni,mag,"180,50",Vini,"177,81",Vini Doc-Docg,"167,68",Vini Doc-Docg Bianchi,"153,88",Verdicchio Dei Castelli Di Jesi Classico,"236,00","161,45"
Coltivazioni,giu,"170,84",Vini,"176,36",Vini Doc-Docg,"167,00",Vini Doc-Docg Bianchi,"152,56",Verdicchio Dei Castelli Di Jesi Classico,"236,00","157,67"
Coltivazioni,lug,"178,53",Vini,"175,16",Vini Doc-Docg,"165,77",Vini Doc-Docg Bianchi,"152,21",Verdicchio Dei Castelli Di Jesi Classico,"236,00","163,05"
Coltivazioni,ago,"185,37",Vini,"170,25",Vini Doc-Docg,"164,34",Vini Doc-Docg Bianchi,"151,58",Verdicchio Dei Castelli Di Jesi Classico,"236,00","168,13"
Coltivazioni,set,"208,60",Vini,"169,36",Vini Doc-Docg,"163,71",Vini Doc-Docg Bianchi,"152,39",Verdicchio Dei Castelli Di Jesi Classico,"236,00","179,66"
Coltivazioni,ott,"212,60",Vini,"170,34",Vini Doc-Docg,"164,85",Vini Doc-Docg Bianchi,"155,49",Verdicchio Dei Castelli Di Jesi Classico,"220,00","184,97"
Coltivazioni,nov,"195,38",Vini,"172,25",Vini Doc-Docg,"165,03",Vini Doc-Docg Bianchi,"156,55",Verdicchio Dei Castelli Di Jesi Classico,"220,00","178,32"
Coltivazioni,dic,"193,33",Vini,"172,82",Vini Doc-Docg,"165,10",Vini Doc-Docg Bianchi,"156,68",Verdicchio Dei Castelli Di Jesi Classico,"220,00","177,47"
Coltivazioni,gen,"205,61",Vini,"171,55",Vini Doc-Docg,"167,24",Vini Doc-Docg Bianchi,"154,46",Vermentino Di Sardegna,"265,42","175,86"
Coltivazioni,feb,"194,26",Vini,"175,10",Vini Doc-Docg,"168,66",Vini Doc-Docg Bianchi,"154,76",Vermentino Di Sardegna,"265,42","168,85"
Coltivazioni,mar,"178,44",Vini,"178,15",Vini Doc-Docg,"168,90",Vini Doc-Docg Bianchi,"155,13",Vermentino Di Sardegna,"286,65","162,03"
Coltivazioni,apr,"178,95",Vini,"178,56",Vini Doc-Docg,"168,93",Vini Doc-Docg Bianchi,"155,27",Vermentino Di Sardegna,"286,65","161,64"
Coltivazioni,mag,"180,50",Vini,"177,81",Vini Doc-Docg,"167,68",Vini Doc-Docg Bianchi,"153,88",Vermentino Di Sardegna,"339,74","161,45"
Coltivazioni,giu,"170,84",Vini,"176,36",Vini Doc-Docg,"167,00",Vini Doc-Docg Bianchi,"152,56",Vermentino Di Sardegna,"339,74","157,67"
Coltivazioni,lug,"178,53",Vini,"175,16",Vini Doc-Docg,"165,77",Vini Doc-Docg Bianchi,"152,21",Vermentino Di Sardegna,"350,35","163,05"
Coltivazioni,ago,"185,37",Vini,"170,25",Vini Doc-Docg,"164,34",Vini Doc-Docg Bianchi,"151,58",Vermentino Di Sardegna,"318,50","168,13"
Coltivazioni,set,"208,60",Vini,"169,36",Vini Doc-Docg,"163,71",Vini Doc-Docg Bianchi,"152,39",Vermentino Di Sardegna,"318,50","179,66"
Coltivazioni,ott,"212,60",Vini,"170,34",Vini Doc-Docg,"164,85",Vini Doc-Docg Bianchi,"155,49",Vermentino Di Sardegna,"318,50","184,97"
